ID_PT_INGR;DENOMINAZ;CITTA;INDIRIZZO;CIRCOSCR;CAP;TEL;FAX;EMAIL;URL;ORDINE;TIPOLOGIA;DETTAGLIO;STATALE;PARITARIA;COMUNALE;TIPO_SCUOL;COMPRENS;QUARTIERE;geometry;LATITUDE;LONGITUDE
164;PRINCIPE VITTORIO EMANUELE;TORINO;CORSO UNIONE SOVIETICA 170;2;10134;011 3187247;011 3187247;ist.pve@libero.it;http://www.istitutoprincipevittorioemanuele.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Istituto Principe Vittorio Emanuele;;POINT (7.655675034297104 45.04127291628931);45.04127291628931;7.655675034297104
165;PARROCCHIA MADONNA DELLE ROSE;TORINO;CORSO UNIONE SOVIETICA 223;8;10134;011 3172472;011 3172472;materna.madrose@tin.it;http://www.madonnadellerose.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.649648372017162 45.03512523666874);45.03512523666874;7.649648372017162
166;EDOARDO AGNELLI;TORINO;CORSO UNIONE SOVIETICA 312;2;10135;011 6198311;011 6198421;agnelli@agnelli.it;http://www.agnelli.it;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;"Scuole Salesiane ""Edoardo Agnelli""";;POINT (7.645394016377752 45.03209400010423);45.03209400010423;7.645394016377752
167;EDOARDO AGNELLI;TORINO;CORSO UNIONE SOVIETICA 312;2;10135;011 6198311;011 6198421;"agnelli@agnelli.it; direzione@agnelli.it";http://www.agnelli.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. INDUSTRIALE;non statale;paritaria;;Sede centrale;"Scuole Salesiane ""Edoardo Agnelli""";;POINT (7.645394016377752 45.03209400010423);45.03209400010423;7.645394016377752
168;EDOARDO AGNELLI;TORINO;CORSO UNIONE SOVIETICA 312;2;10135;011 6198311;011 6198421;"agnelli@agnelli.it; direzione@agnelli.it";http://www.agnelli.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;non statale;paritaria;;Sezione differenziata;"Scuole Salesiane ""Edoardo Agnelli""";;POINT (7.645394016377752 45.03209400010423);45.03209400010423;7.645394016377752
169;RIEDUCAZIONE MINORI F. APORTI;TORINO;CORSO UNIONE SOVIETICA 327;8;10135;011 6171096;011 6190117;TOIC88200X@ISTRUZIONE.IT;http://www.cddogliotti.it;SCUOLA PRIMARIA;;;statale;;;Unit¿resso istituti penitenziari per minori o per adulti;"Circolo Didattico - ""Dogliotti""";;POINT (7.643216344920049 45.02950976348205);45.02950976348205;7.643216344920049
170;PRIMO LEVI;TORINO;CORSO UNIONE SOVIETICA 490;2;10135;011 3913030;011 3472032;tois04300d@istruzione.it;http://www.iisprimolevi.it/;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. INDUSTRIALE;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Primo Levi""";;POINT (7.63071167083647 45.0191832240774);45.0191832240774;7.63071167083647
171;PRIMO LEVI;TORINO;CORSO UNIONE SOVIETICA 490;2;10135;011 3913030;011 3472032;tois04300d@istruzione.it;http://www.iisprimolevi.it/;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;statale;;;Sezione differenziata;"Istituto d'istruzione Secondaria Superiore - ""Primo Levi""";;POINT (7.63071167083647 45.0191832240774);45.0191832240774;7.63071167083647
172;G. PEANO;TORINO;CORSO VENEZIA 29;5;10147;011 2293811;011 2161239;dirigente@peano.it;http://www.peano.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. INDUSTRIALE;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Giuseppe Peano""";;POINT (7.680901927248837 45.09415425803819);45.09415425803819;7.680901927248837
173;G. PEANO SEZ. SERALE;TORINO;CORSO VENEZIA 29;5;10147;011 2293811;011 2161239;dirigente@peano.it;http://www.peano.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. INDUSTRIALE;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Giuseppe Peano""";;POINT (7.680901927248837 45.09415425803819);45.09415425803819;7.680901927248837
174;G. PEANO;TORINO;CORSO VENEZIA 29;5;10147;011 2293811;011 2161239;dirigente@peano.it;http://www.peano.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""Giuseppe Peano""";;POINT (7.680901927248837 45.09415425803819);45.09415425803819;7.680901927248837
175;G.B. VIOTTI;TORINO;CORSO VERCELLI 141;6;10155;011 200076;011 2465395;tomm078009@istruzione.it;http://www.scuolaviottitorino.it/;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Secondario I grado - ""G.B. Viotti""";;POINT (7.692304844984369 45.09742551611152);45.09742551611152;7.692304844984369
176;MARCHESA;TORINO;CORSO VERCELLI 141;6;10155;011 266836;011 2462435;TOEE05600D@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Sabin""";;POINT (7.692304844984369 45.09742551611152);45.09742551611152;7.692304844984369
177;SABIN;TORINO;CORSO VERCELLI 157;6;10155;011 2053274;011 2462435;TOEE05600D@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Sabin""";;POINT (7.692786199466789 45.09840686620232);45.098406866202325;7.692786199466789
178;SCUOLA SAINT DENIS BABY SAS;TORINO;CORSO VITTORIO EMANUELE II 2;1;10123;011 8121880;011 6606249;info@saintdenisschool.it;http://www.saintdenisschool.it;SCUOLA D'INFANZIA;;;non statale;non paritaria;;Sede di plesso;;;POINT (7.690501501229464 45.05893023974087);45.058930239740874;7.690501501229464
179;ARDUINO;TORINO;PIAZZA POLONIA 94;8;10126;011 8197133;;arduino@itcarduino.it;http://www.itcarduino.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. COMMERCIALE;statale;;;Unit¿resso sede ospedaliera;"Istituto d'istruzione Secondaria Superiore - ""Vera e Libera Arduino""";;POINT (7.675185465696078 45.03493188237784);45.03493188237784;7.675185465696078
180;PEYRON - FERMI C/O OSPEDALE INFANTILE;TORINO;PIAZZA POLONIA 94;8;10126;011 3135457;011 3135457;tomm26000t@istruzione.it;http://www.scuolapeyronfermi.it;SCUOLA SEC. I GRADO;;;statale;;;Unit¿resso sede ospedaliera;"Istituto Secondario I grado - ""Peyron - Fermi""";;POINT (7.675185465696078 45.03493188237784);45.03493188237784;7.675185465696078
181;SCUOLA OSPEDALIERA;TORINO;PIAZZA POLONIA 94;8;10126;;;toee07200b@istruzione.it;http://vittorinodafeltre.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Unit¿resso sede ospedaliera;"Circolo Didattico - ""Vittorino da Feltre""";;POINT (7.675185465696078 45.03493188237784);45.03493188237784;7.675185465696078
182;A. STEINER;TORINO;LUNGO DORA AGRIGENTO 20 int. 10/A;7;10144;011 4310872;011 4362618;TORC090001@istruzione.it;http://www.istitutoalbesteiner.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. ATIPICO / ARTIGIANATO;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""Albe Steiner""";;POINT (7.683737533348521 45.08251057135427);45.08251057135427;7.683737533348521
183;A. STEINER;TORINO;LUNGO DORA AGRIGENTO 20 int. 10/A;7;10144;011 4310872;011 4362618;TORC090001@istruzione.it;http://www.istitutoalbesteiner.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERV. COMM. TURIS. PUBBL;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Albe Steiner""";;POINT (7.683737533348521 45.08251057135427);45.08251057135427;7.683737533348521
184;G. PLANA;TORINO;PIAZZA DI ROBILANT CARLO 5;3;10141;011 331005  - 011 331522;011 3855472;segreteria@ipiaplana.it;http://www.ipiaplana.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SANITARIO E AUSILIARIO;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""Plana""";;POINT (7.645776929285405 45.06082064806046);45.060820648060464;7.645776929285405
185;G. PLANA;TORINO;PIAZZA DI ROBILANT CARLO 5;3;10141;011 331005  - 011 331522;011 3855472;segreteria@ipiaplana.it;http://www.ipiaplana.it;SCUOLA SEC. II GRADO;I.P. SETT. INDUSTRIA E ARTIGIANATO;I.P. INDUSTRIA E ARTIG.;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Plana""";;POINT (7.645776929285405 45.06082064806046);45.060820648060464;7.645776929285405
186;G. PLANA SEZ. SERALE;TORINO;PIAZZA DI ROBILANT CARLO 5;3;10141;011 331005  - 011 331522;011 3855472;segreteria@ipiaplana.it;http://www.ipiaplana.it;SCUOLA SEC. II GRADO;I.P. SETT. INDUSTRIA E ARTIGIANATO;I.P. INDUSTRIA E ARTIG.;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Plana""";;POINT (7.645776929285405 45.06082064806046);45.060820648060464;7.645776929285405
187;FERMI;TORINO;PIAZZA CARLO GIACOMINI 24;8;10126;011 6964134;011 6631392;tomm26000t@istruzione.it;http://www.scuolapeyronfermi.it;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Secondario I grado - ""Peyron - Fermi""";;POINT (7.670752246812711 45.03435725017767);45.03435725017767;7.670752246812711
188;G. C. ABBA;TORINO;PIAZZA GIUSEPPE CESARE ABBA 13;6;10154;011 203433;011 267639;ddnovaro@tin.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico ""Novaro""";;POINT (7.714379387974245 45.09120642808767);45.091206428087666;7.714379387974245
189;PIAZZA ABBA 9;TORINO;PIAZZA GIUSEPPE CESARE ABBA 9;6;10154;011 204008;011 267639;ddnovaro@tin.it;;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico ""Novaro""";;POINT (7.714323459674582 45.09066012020686);45.09066012020686;7.714323459674582
190;ARCOBALENO;TORINO;PIAZZA GIUSEPPE MANNO 22;5;10151;011 4420539 - 011 4420530;011 4420529;smmmanno@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.655473894001346 45.10510258170041);45.10510258170041;7.655473894001346
191;MARIA AUSILIATRICE;TORINO;PIAZZA MARIA AUSILIATRICE 27;7;10152;011 4365676;011 4360441;segreteria.liceo@liceoausiliatrice.it;http://www.liceoausiliatrice.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Istituto Maria Ausiliatrice;;POINT (7.675249206904452 45.08021747134087);45.08021747134087;7.675249206904452
192;M. AUSILIATRICE;TORINO;PIAZZA MARIA AUSILIATRICE 27;7;10152;011 4365676;011 4360441;segreteria.liceo@liceoausiliatrice.it;http://www.liceoausiliatrice.it;SCUOLA SEC. II GRADO;LICEO;LICEO LINGUISTICO;non statale;paritaria;;Scuola coordinata;Istituto Maria Ausiliatrice;;POINT (7.675249206904452 45.08021747134087);45.08021747134087;7.675249206904452
193;M. AUSILIATRICE;TORINO;PIAZZA MARIA AUSILIATRICE 27;7;10152;011 4365676;011 4360441;segreteria.liceo@liceoausiliatrice.it;http://www.liceoausiliatrice.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENZE UMANE - EX IST. E SC. MAGISTR;non statale;paritaria;;Sede centrale;Istituto Maria Ausiliatrice;;POINT (7.675249206904452 45.08021747134087);45.08021747134087;7.675249206904452
194;MARIA AUSILIATRICE;TORINO;PIAZZA MARIA AUSILIATRICE 27;7;10152;011 4365676;011 4360441;segreteria.liceo@liceoausiliatrice.it;http://www.liceoausiliatrice.it;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;Istituto Maria Ausiliatrice;;POINT (7.675249206904452 45.08021747134087);45.08021747134087;7.675249206904452
195;PRINC. CLOTILDE;TORINO;PIAZZA MARIA AUSILIATRICE 27;7;10152;011 4365676;011 4360441;materna@liceoausiliatrice.it;http://www.liceoausiliatrice.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.675249206904452 45.08021747134087);45.08021747134087;7.675249206904452
196;SCUOLA D'INFANZIA;TORINO;PIAZZA PIETRO FRANCESCO GUALA 140;8;10135;011 616087;011 3167157;smmguala@comune.torino.it;hpp://maternaguala.scuole.piemonte.it;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.640895879293278 45.02276218283116);45.02276218283116;7.640895879293278
197;KOALA;TORINO;PIAZZA STATUTO 2;1;10122;011 4369181;011 4363238;istituto.koala@gmail.com;;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;;;POINT (7.672811890399289 45.07587438000559);45.07587438000559;7.672811890399289
198;GIUSTI;TORINO;PIAZZA VITTORIO VENETO 13;1;10124;011 8171779;011 885507;liceogiusti@libero.it;http://www.liceogiusti.it;SCUOLA SEC. II GRADO;LICEO;LICEO CLASSICO;non statale;paritaria;;Sede centrale;;;POINT (7.695658642392473 45.06534664902375);45.06534664902375;7.695658642392473
199;ELSA MORANTE;TORINO;PIAZZETTA LUCIANO JONA 4;2;10135;011 3979769;011 19703254;segreteriasalvemini@fastwebnet.it;http://www.gaetanosalvemini.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Succursale;"Istituto Comprensivo - Gaetano Salvemini""";;POINT (7.614316850000674 45.01999641328936);45.019996413289356;7.614316850000674
200;C. COLOMBO;TORINO;PIAZZETTA LUCIANO JONA 5;2;10135;011 3472344;011 19703254;segreteriasalvemini@fastwebnet.it;http://www.gaetanosalvemini.scuole.piemonte.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Comprensivo - Gaetano Salvemini""";;POINT (7.614638851763432 45.01966586239941);45.01966586239941;7.6146388517634325
201;MIRAFIORI NORD;TORINO;PIAZZETTA LUCIANO JONA 6;2;10135;011 3913181;011 3919181;smmjona@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.614067467622887 45.01967756942791);45.019677569427905;7.6140674676228866
202;PIETRO MICCA;TORINO;STRADA BERTOLLA 50;6;10156;011 2731126;011 2731126;toic80500e@istruzione.it;http://cenatorino.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Cena""";;POINT (7.743935745660513 45.0998827563471);45.0998827563471;7.743935745660513
203;L. GRASSI;TORINO;STRADA BERTOLLA 74;6;10156;011 2730009;011 2470756;sc.mat.grassi@tiscali.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.745327004852787 45.10000002567978);45.100000025679776;7.745327004852787
204;SALVATORE FIORINA;TORINO;STRADA DEI CALLERI 10;7;10132;011 8980430;011 8980430;toic81800l@istruzione.it;http://www.gozzi-olivetti.org;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Istituto Comprensivo - ""Gozzi Olivetti""";;POINT (7.739780611620698 45.05995783648623);45.059957836486234;7.739780611620698
205;COMUNALE STRADA CASTELLO DI MIRAFIORI;TORINO;STRADA CASTELLO DI MIRAFIORI 43;2;10135;011 4433770;011 4433799;smmcastellodimirafiori@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.628406708174667 45.01223834493854);45.01223834493854;7.628406708174667
206;CASTELLO DI MIRAFIORI;TORINO;STRADA CASTELLO DI MIRAFIORI 45;2;10135;011 3489868;011 3489868;toic81100t@istruzione.it;http://www.castellomirafiori.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Comprensivo - ""Castello Mirafiori""";;POINT (7.628899307330069 45.01216719861507);45.012167198615074;7.628899307330069
207;CASTELLO DI MIRAFIORI;TORINO;STRADA CASTELLO DI MIRAFIORI 45;2;10135;011 3489868;011 3489868;toic81100t@istruzione.it;http://www.castellomirafiori.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Castello Mirafiori""";;POINT (7.628899307330069 45.01216719861507);45.012167198615074;7.628899307330069
208;MARGHERITA MIRAFIORI;TORINO;STRADA CASTELLO DI MIRAFIORI 46;2;10135;011 342067;011 342067;margheritamirafiori@virgilio.it;http://www.diocesi.torino.it/parr110;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.628201648941433 45.01197195908803);45.01197195908803;7.628201648941433
209;CAVORETTO;TORINO;STRADA DEI RONCHI 27;8;10133;011 6612929;011 6610385;smmronchi@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.690727961995788 45.0293580546136);45.0293580546136;7.690727961995788
210;IL CUCCIOLO;TORINO;STRADA DEI TADINI 47 int. 12;8;10131;011 6603683;011 6608556;scuolailcucciolo@mac.com;http://www.scuolailcucciolo.it;SCUOLA PRIMARIA;;;non statale;non paritaria;;Sede di Plesso;Scuola Il Cucciolo;;POINT (7.713346343199626 45.04907819290754);45.049078192907544;7.713346343199626
211;IL CUCCIOLO;TORINO;STRADA DEI TADINI 47 int. 12;8;10131;011 6603683;011 6608556;scuolailcucciolo@mac.com;http://www.scuolailcucciolo.it;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;Scuola Il Cucciolo;;POINT (7.713346343199626 45.04907819290754);45.049078192907544;7.713346343199626
212;DI STRADA DI LANZO 146;TORINO;STRADA LANZO 146;5;10148;011 2262380;011 2207684;toee010004@istruzione.it;;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Ferruccio Parri""";;POINT (7.657296913279231 45.11769515002098);45.11769515002098;7.6572969132792315
213;F. PARRI;TORINO;STRADA LANZO 147 int. 11;5;10148;011 2262461;011 2207684;toee010004@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Ferruccio Parri""";;POINT (7.656768796241632 45.11587306679141);45.11587306679141;7.656768796241632
214;VITTORIO AMEDEO II;TORINO;STRADA MONGRENO 53;7;10132;011 8980256;011 8980256;toic81800l@istruzione.it;http://www.gozzi-olivetti.org;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Gozzi Olivetti""";;POINT (7.737589248037601 45.07844230323202);45.078442303232016;7.737589248037601
215;SASSI;TORINO;STRADA MONGRENO 72;7;10132;011 8996226;;smmmongreno@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.738365768166064 45.07722968962839);45.07722968962839;7.738365768166064
216;VILLA GENERO;TORINO;STRADA S. MARGHERITA 77;8;10131;011 8193236;011 8194321;smmsantamargherita@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.708220204668748 45.05632438670954);45.05632438670954;7.708220204668748
217;MARTIRI DEL MARTINETTO;TORINO;STRADA S. MAURO 24;6;10156;011 2733165;011 2238274;toic80500e@istruzione.it;http://cenatorino.scuole.piemonte.it;SCUOLA SEC. I GRADO;;;statale;;;Sede staccata;"Istituto Comprensivo - ""Cena""";;POINT (7.725872819146526 45.0996487757144);45.0996487757144;7.725872819146526
218;GIOVANNI CENA;TORINO;STRADA S. MAURO 32;6;10156;011 2730154;011 2238274;toic80500e@istruzione.it;http://cenatorino.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Cena""";;POINT (7.726924841649214 45.09977046704324);45.099770467043236;7.726924841649214
219;S. MARGHERITA;TORINO;STRADA S. VINCENZO 144;8;10131;011 8197224;011 8192681;segreteria.dd.dazeglio@gmail.comt;http://share.dschola.it/rdazeglioto/default.aspx;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Roberto d'Azeglio""";;POINT (7.718646827123587 45.05205577646512);45.052055776465124;7.718646827123587
220;SAN GIACOMO;TORINO;STRADA S. VINCENZO 40 int. 2 int. B;8;10131;011 19712238;011 8192681;scuola.sgiacomo@gmail.com;http://share.dschola.it/rdazeglioto/default.aspx;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Roberto d'Azeglio""";;POINT (7.714718894166304 45.0452355962178);45.0452355962178;7.714718894166304
221;SAINT DENIS;TORINO;STRADA VAL S. MARTINO SUPERIORE 24 int. 8;7;10131;011 8190098;011 8190098;info@scuolamaterna-saintdenis.com;http://www.scuolamaterna-saintdenis.com;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;;;POINT (7.718938861002041 45.06294896491779);45.062948964917794;7.718938861002041
222;COLOMBATTO;TORINO;VIA ADA NEGRI 15;2;10136;011 3293993;011 323871;colombatto@tin.it;http://www.alberghierotorino.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERVIZI ALBERGHIERI;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""Giuseppina Colombatto""";;POINT (7.642475507595902 45.0516013809251);45.0516013809251;7.642475507595902
223;EUGENIO MONTALE;TORINO;VIA ADA NEGRI 21;2;10136;011 363142;011 361866;elementare@scuolamontale-sinigaglia.it;http://share.dschola.it/sinigaglia;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;;;POINT (7.641067266427918 45.05205611564176);45.05205611564176;7.641067266427918
224;ADA NEGRI;TORINO;VIA ADA NEGRI 23;2;10136;011 367427;011 357350;tomm00900v@istruzione.it;http://www.cadutidicefalonia.it;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Secondario I grado - ""Caduti di Cefalonia""";;POINT (7.640676145701494 45.05218147925795);45.052181479257946;7.6406761457014944
225;DE PANIS;TORINO;VIA ALA DI STURA 23;5;10147;011 2205833;011 2205888;smmaladistura@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.684642404806088 45.10363592487885);45.10363592487885;7.684642404806088
226;G. GIOLITTI;TORINO;VIA ALASSIO 20;8;10126;011 6635203;011 6634660;segreteria@istitutogiolitti.org;http://www.istitutogiolitti.org;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. PER IL TURISMO;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""Giovanni Giolitti""";;POINT (7.668965253314027 45.03932866227959);45.03932866227959;7.668965253314027
227;G. GIOLITTI;TORINO;VIA ALASSIO 20;8;10126;011 6635203 - 011 6963017;011 6634660;segreteria@istitutogiolitti.org;http://www.istitutogiolitti.org;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERV. COMM. TURIS. PUBBL;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Giovanni Giolitti""";;POINT (7.668965253314027 45.03932866227959);45.03932866227959;7.668965253314027
228;G. GIOLITTI;TORINO;VIA ALASSIO 20;8;10126;011 6635203 - 011 6963017;011 6634660;segreteria@istitutogiolitti.org;http://www.istitutogiolitti.org;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERVIZI ALBERGHIERI;statale;;;Sezione differenziata;"Istituto d'istruzione Secondaria Superiore - ""Giovanni Giolitti""";;POINT (7.668965253314027 45.03932866227959);45.03932866227959;7.668965253314027
