AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;ANNOSCOLASTICO;INDIRIZZO_TOT;LATITUDE;LONGITUDE;formatted_address;geometry;QUARTIERE;DQUARTIERE;CIRCOSCRIZ;DCIRCOSCRIZ
NORD OVEST;10124;L219;TOIS05100C;TOTF051011;I.I.S. A. AVOGADRO;A.AVOGADRO;NORMALE;TORINO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;TOIS05100C@istruzione.it;Non Disponibile;CORSO SAN MAURIZIO,8;TORINO;PIEMONTE;www.itisavogadro.it;201718;CORSO SAN MAURIZIO,8, TORINO, Italia;45.071060700000004;7.692885199999999;Corso S. Maurizio, 8, 10124 Torino TO, Italy;POINT (7.692885199999999 45.0710607);1;Centro;1;Centro - Crocetta
NORD OVEST;10124;L219;TOIS05100C;TOTF051011;I.I.S. A. AVOGADRO;A.AVOGADRO;NORMALE;TORINO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;TOIS05100C@istruzione.it;Non Disponibile;CORSO SAN MAURIZIO,8;TORINO;PIEMONTE;www.itisavogadro.it;201718;CORSO SAN MAURIZIO,8, TORINO, Italia;45.071060700000004;7.692885199999999;Corso S. Maurizio, 8, 10124 Torino TO, Italy;POINT (7.692885199999999 45.0710607);1;Centro;1;Centro - Crocetta
NORD OVEST;10124;L219;TOIS05100C;TOTF05151A;I.I.S. A. AVOGADRO;I.I.S. A. AVOGADRO SERALE;NORMALE;TORINO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;TOIS05100C@istruzione.it;Non Disponibile;CORSO SAN MAURIZIO,8;TORINO;PIEMONTE;www.itisavogadro.it;201718;CORSO SAN MAURIZIO,8, TORINO, Italia;45.071060700000004;7.692885199999999;Corso S. Maurizio, 8, 10124 Torino TO, Italy;POINT (7.692885199999999 45.0710607);1;Centro;1;Centro - Crocetta
NORD OVEST;10124;L219;TOIS05100C;TOTF05151A;I.I.S. A. AVOGADRO;I.I.S. A. AVOGADRO SERALE;NORMALE;TORINO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;TOIS05100C@istruzione.it;Non Disponibile;CORSO SAN MAURIZIO,8;TORINO;PIEMONTE;www.itisavogadro.it;201718;CORSO SAN MAURIZIO,8, TORINO, Italia;45.071060700000004;7.692885199999999;Corso S. Maurizio, 8, 10124 Torino TO, Italy;POINT (7.692885199999999 45.0710607);1;Centro;1;Centro - Crocetta
NORD OVEST;10124;L219;TOIS05100C;TOTF05151A;I.I.S. A. AVOGADRO;I.I.S. A. AVOGADRO SERALE;NORMALE;TORINO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;TOIS05100C@istruzione.it;Non Disponibile;CORSO SAN MAURIZIO,8;TORINO;PIEMONTE;www.itisavogadro.it;201718;CORSO SAN MAURIZIO,8, TORINO, Italia;45.071060700000004;7.692885199999999;Corso S. Maurizio, 8, 10124 Torino TO, Italy;POINT (7.692885199999999 45.0710607);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS053004;TOIS053004;I.I.S. V. BOSSO - A. MONTI;I.I.S. V. BOSSO - A. MONTI;NORMALE;TORINO;ISTITUTO SUPERIORE;SI;Non Disponibile;TOIS053004@istruzione.it;tois053004@pec.istruzione.it;VIA MEUCCI,9;TORINO;PIEMONTE;Non Disponibile;201718;VIA MEUCCI,9, TORINO, Italia;45.0698037;7.6746310000000015;Via Antonio Meucci, 9, 10121 Torino TO, Italy;POINT (7.674631000000002 45.0698037);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS053004;TOIS053004;I.I.S. V. BOSSO - A. MONTI;I.I.S. V. BOSSO - A. MONTI;NORMALE;TORINO;ISTITUTO SUPERIORE;SI;Non Disponibile;TOIS053004@istruzione.it;tois053004@pec.istruzione.it;VIA MEUCCI,9;TORINO;PIEMONTE;Non Disponibile;201718;VIA MEUCCI,9, TORINO, Italia;45.0698037;7.6746310000000015;Via Antonio Meucci, 9, 10121 Torino TO, Italy;POINT (7.674631000000002 45.0698037);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS053004;TORC053013;I.I.S. V. BOSSO - A. MONTI;V. BOSSO - A. MONTI;NORMALE;TORINO;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;TOIS053004@istruzione.it;Non Disponibile;VIA MEUCCI,9;TORINO;PIEMONTE;htpp://www.bossomonti.gov.it;201718;VIA MEUCCI,9, TORINO, Italia;45.0698037;7.6746310000000015;Via Antonio Meucci, 9, 10121 Torino TO, Italy;POINT (7.674631000000002 45.0698037);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS053004;TORC053013;I.I.S. V. BOSSO - A. MONTI;V. BOSSO - A. MONTI;NORMALE;TORINO;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;TOIS053004@istruzione.it;Non Disponibile;VIA MEUCCI,9;TORINO;PIEMONTE;htpp://www.bossomonti.gov.it;201718;VIA MEUCCI,9, TORINO, Italia;45.0698037;7.6746310000000015;Via Antonio Meucci, 9, 10121 Torino TO, Italy;POINT (7.674631000000002 45.0698037);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOMM28400A;TOMM28400A;TORINO - VIA REVEL;TORINO - VIA REVEL;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM28400A@istruzione.it;tomm28400a@pec.istruzione.it;VIA REVEL                       8;TORINO;PIEMONTE;www.scuolarevel-meucci.it/;201718;VIA REVEL                       8, TORINO, Italia;45.0690856;7.670025399999999;Via Ottavio Revel, 8, 10121 Torino TO, Italy;POINT (7.670025399999999 45.0690856);1;Centro;1;Centro - Crocetta
NORD OVEST;10122;L219;TOMM079005;TOMM079005;TO -UMBERTO I (CONVITTO NAZ.LE);TO -UMBERTO I (CONVITTO NAZ.LE);ANNESSO A CONVITTO;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOMM079005@istruzione.it;Non Disponibile;VIA        BLIGNY              1 BIS;TORINO;PIEMONTE;www.cnuto.it;201718;VIA        BLIGNY              1 BIS, TORINO, Italia;45.074912700000006;7.6759051;Via Bligny, 1, 10122 Torino TO, Italy;POINT (7.6759051 45.07491270000001);1;Centro;1;Centro - Crocetta
NORD OVEST;10124;L219;TOIC815005;TOMM815016;"I.C. TORINO - ""TOMMASEO""";I.C. TOMMASEO - CALVINO - TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC815005@istruzione.it;Non Disponibile;VIA SANT'OTTAVIO 7;TORINO;PIEMONTE;www.tommaseo.it;201718;VIA SANT'OTTAVIO 7, TORINO, Italia;45.067445500000005;7.693349499999999;Via Sant'Ottavio, 7, 10124 Torino TO, Italy;POINT (7.693349499999999 45.06744550000001);1;Centro;1;Centro - Crocetta
NORD OVEST;10122;L219;TOPS020006;TOPS020006;A. VOLTA;A. VOLTA;NORMALE;TORINO;LICEO SCIENTIFICO;SI;Non Disponibile;TOPS020006@istruzione.it;tops020006@pec.istruzione.it;VIA JUVARRA 14;TORINO;PIEMONTE;www.liceovoltatorino.it;201718;VIA JUVARRA 14, TORINO, Italia;45.0741456;7.6719624999999985;Via Filippo Juvarra, 14, 10122 Torino TO, Italy;POINT (7.671962499999998 45.0741456);1;Centro;1;Centro - Crocetta
NORD OVEST;10124;L219;TOPC090009;TOPC090009;V. GIOBERTI;V. GIOBERTI;NORMALE;TORINO;LICEO CLASSICO;SI;Non Disponibile;TOPC090009@istruzione.it;topc090009@pec.istruzione.it;VIA S. OTTAVIO 9;TORINO;PIEMONTE;liceogioberti.it;201718;VIA S. OTTAVIO 9, TORINO, Italia;45.0675953;7.6935518999999974;Via Sant'Ottavio, 9, 10124 Torino TO, Italy;POINT (7.693551899999997 45.0675953);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOPC070004;TOPC070004;M. D'AZEGLIO;M. D'AZEGLIO;NORMALE;TORINO;LICEO CLASSICO;SI;Non Disponibile;TOPC070004@istruzione.it;topc070004@pec.istruzione.it;VIA PARINI,8;TORINO;PIEMONTE;www.liceomassimodazeglio.it;201718;VIA PARINI,8, TORINO, Italia;45.064962;7.6757738;Via Giuseppe Parini, 8, 10121 Torino TO, Italy;POINT (7.6757738 45.064962);1;Centro;1;Centro - Crocetta
NORD OVEST;10122;L219;TOEE04700P;TOAA04702G;"D.D. TORINO - ""PACCHIOTTI""";PACCHIOTTI -VIA SANTA CHIARA;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOEE04700P@istruzione.it;Non Disponibile;VIA SANTA CHIARA, 12;TORINO;PIEMONTE;WWW.DDPACCHIOTTI.GOV.IT;201718;VIA SANTA CHIARA, 12, TORINO, Italia;45.0753061;7.681114900000002;Via Santa Chiara, 12, 10122 Torino TO, Italy;POINT (7.681114900000002 45.0753061);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOEE04700P;TOAA04704N;"D.D. TORINO - ""PACCHIOTTI""";PACCHIOTTI-C.SO MATTEOTTI;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOEE04700P@istruzione.it;Non Disponibile;CORSO MATTEOTTI, 6 BIS;TORINO;PIEMONTE;WWW.DDPACCHIOTTI.GOV.IT;201718;CORSO MATTEOTTI, 6 BIS, TORINO, Italia;45.065714;7.677249000000001;Corso Giacomo Matteotti, 6, 10121 Torino TO, Italy;POINT (7.677249000000001 45.065714);1;Centro;1;Centro - Crocetta
NORD OVEST;10123;L219;TOPS340002;TOPS340002;LS  P. GOBETTI;LS  P. GOBETTI;NORMALE;TORINO;LICEO SCIENTIFICO;SI;Non Disponibile;TOPS340002@istruzione.it;tops340002@pec.istruzione.it;VIA MARIA VITTORIA 39 BIS;TORINO;PIEMONTE;http://www.lsgobettitorino.gov.it;201718;VIA MARIA VITTORIA 39 BIS, TORINO, Italia;45.065312;7.691990299999999;Via Maria Vittoria, 39, 10123 Torino TO, Italy;POINT (7.691990299999999 45.065312);1;Centro;1;Centro - Crocetta
NORD OVEST;10124;L219;TOIS05100C;TOPS05101V;I.I.S. A. AVOGADRO;L.S. A. AVOGADRO;NORMALE;TORINO;LICEO SCIENTIFICO;NO;Non Disponibile;TOIS05100C@istruzione.it;Non Disponibile;C.SO SAN MAURIZIO 8;TORINO;PIEMONTE;www.itisavogadro.it;201718;C.SO SAN MAURIZIO 8, TORINO, Italia;45.071060700000004;7.692885199999999;Corso S. Maurizio, 8, 10124 Torino TO, Italy;POINT (7.692885199999999 45.0710607);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TORC052017;I.I.S. P. BOSELLI;PROF. COMM. E SOCIO-SANIT. PAOLO BOSELLI;NORMALE;TORINO;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI,12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI,12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TORC05251L;I.I.S. P. BOSELLI;I.I.S. P. BOSELLI SERALE;NORMALE;TORINO;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TORC05251L;I.I.S. P. BOSELLI;I.I.S. P. BOSELLI SERALE;NORMALE;TORINO;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TORC05251L;I.I.S. P. BOSELLI;I.I.S. P. BOSELLI SERALE;NORMALE;TORINO;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TORC05251L;I.I.S. P. BOSELLI;I.I.S. P. BOSELLI SERALE;NORMALE;TORINO;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS037006;TOTD03750R;I.I.S. SELLA-AALTO-LAGRANGE;I.I.S. SELLA- AALTO- LAGRANGE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS037006@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.quintinosella.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS037006;TOTD03750R;I.I.S. SELLA-AALTO-LAGRANGE;I.I.S. SELLA- AALTO- LAGRANGE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS037006@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.quintinosella.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS037006;TOTD03750R;I.I.S. SELLA-AALTO-LAGRANGE;I.I.S. SELLA- AALTO- LAGRANGE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS037006@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.quintinosella.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS037006;TOTD03750R;I.I.S. SELLA-AALTO-LAGRANGE;I.I.S. SELLA- AALTO- LAGRANGE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS037006@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.quintinosella.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TOTD05201E;I.I.S. P. BOSELLI;ISTITUTO TECNICO TURISTICO PAOLO BOSELLI;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TOTD05201E;I.I.S. P. BOSELLI;ISTITUTO TECNICO TURISTICO PAOLO BOSELLI;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TOTD05201E;I.I.S. P. BOSELLI;ISTITUTO TECNICO TURISTICO PAOLO BOSELLI;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TOTD05201E;I.I.S. P. BOSELLI;ISTITUTO TECNICO TURISTICO PAOLO BOSELLI;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TOTD05250V;I.I.S. P. BOSELLI;I.I.S. P. BOSELLI  SERALE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TOTD05250V;I.I.S. P. BOSELLI;I.I.S. P. BOSELLI  SERALE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TOTD05250V;I.I.S. P. BOSELLI;I.I.S. P. BOSELLI  SERALE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS052008;TOTD05250V;I.I.S. P. BOSELLI;I.I.S. P. BOSELLI  SERALE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS052008@istruzione.it;Non Disponibile;VIA MONTECUCCOLI 12;TORINO;PIEMONTE;www.istitutoboselli.it;201718;VIA MONTECUCCOLI 12, TORINO, Italia;45.070437;7.670993500000002;Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy;POINT (7.670993500000002 45.070437);1;Centro;1;Centro - Crocetta
NORD OVEST;10122;L219;TOVC01000Q;TOVC01000Q;UMBERTO I;UMBERTO I;NORMALE;TORINO;CONVITTO NAZIONALE;SI;Non Disponibile;TOVC01000Q@istruzione.it;tovc01000q@pec.istruzione.it;VIA  BLIGNY   1 BIS;TORINO;PIEMONTE;Non Disponibile;201718;VIA  BLIGNY   1 BIS, TORINO, Italia;45.074912700000006;7.6759051;Via Bligny, 1, 10122 Torino TO, Italy;POINT (7.6759051 45.07491270000001);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;TOIS053004;TOTD05301A;I.I.S. V. BOSSO - A. MONTI;I.T. ECONOMICO IND. TURISMO V. BOSSO;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS053004@istruzione.it;Non Disponibile;VIA MEUCCI 9;TORINO;PIEMONTE;htpp://www.bossomonti.gov.it;201718;VIA MEUCCI 9, TORINO, Italia;45.0698037;7.6746310000000015;Via Antonio Meucci, 9, 10121 Torino TO, Italy;POINT (7.674631000000002 45.0698037);1;Centro;1;Centro - Crocetta
NORD OVEST;10123;L219;TOSD02000L;TOSD02000L;A. PASSONI;A. PASSONI;SCUOLA ANNESSA;TORINO;ISTITUTO D'ARTE;SI;Non Disponibile;TOSD02000L@istruzione.it;tosd02000l@pec.istruzione.it;VIA DELLA ROCCA N.7;TORINO;PIEMONTE;www.lapassoni.it;201718;VIA DELLA ROCCA N.7, TORINO, Italia;45.0638571;7.6936805999999995;Via della Rocca, 7, 10123 Torino TO, Italy;POINT (7.6936806 45.0638571);1;Centro;1;Centro - Crocetta
NORD OVEST;10123;L219;;TO1A14400C;;S.MASSIMO;;TORINO;SCUOLA INFANZIA NON STATALE;;;ass.dame_carita@tiscali.it;Non Disponibile;V.DEI MILLE 19;TORINO;PIEMONTE;Non Disponibile;201718;V.DEI MILLE 19, TORINO, Italia;45.062107;7.6888973;Via dei Mille, 19, 10123 Torino TO, Italy;POINT (7.6888973 45.062107);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;;TO1A4C500G;;POPPY;;TORINO;SCUOLA INFANZIA NON STATALE;;;info@poppytorino.com;Non Disponibile;VIA SAN QUINTINO,13f;TORINO;PIEMONTE;Non Disponibile;201718;VIA SAN QUINTINO,13f, TORINO, Italia;45.065607799999995;7.6741112000000005;Via S. Quintino, 13, 10121 Torino TO, Italy;POINT (7.6741112 45.0656078);1;Centro;1;Centro - Crocetta
NORD OVEST;10124;L219;;TO1A146004;;SS.ANNUNZIATA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smssannunziata@tiscali.it;Non Disponibile;V.FERRARI 16;TORINO;PIEMONTE;Non Disponibile;201718;V.FERRARI 16, TORINO, Italia;45.0688913;7.6943386999999985;Via Gaudenzio Ferrari, 16, 10124 Torino TO, Italy;POINT (7.694338699999999 45.0688913);1;Centro;1;Centro - Crocetta
NORD OVEST;10123;L219;;TO1A14200R;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.PLANA 2;TORINO;PIEMONTE;Non Disponibile;201718;V.PLANA 2, TORINO, Italia;45.064939200000005;7.693511200000001;Via Giovanni Plana, 2, 10123 Torino TO, Italy;POINT (7.693511200000001 45.0649392);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;;TO1A09400L;;VITTORIO EMANUELE  II;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuolamatvemanuele@libero.it;Non Disponibile;C.so R.MARGHER.107;TORINO;PIEMONTE;Non Disponibile;201718;C.so R.MARGHER.107, TORINO, Italia;45.075554;7.6863711;Corso Regina Margherita, 107, 10122 Torino TO, Italy;POINT (7.6863711 45.075554);1;Centro;1;Centro - Crocetta
NORD OVEST;10123;L219;;TO1A14300L;;RUDOLF STEINER;;TORINO;SCUOLA INFANZIA NON STATALE;;;asilosteiner.torino@tiscali.it;Non Disponibile;V.CAVOUR 45/D;TORINO;PIEMONTE;Non Disponibile;201718;V.CAVOUR 45/D, TORINO, Italia;45.061953499999994;7.692282199999998;Via Cavour, 45, 10123 Torino TO, Italy;POINT (7.692282199999998 45.06195349999999);1;Centro;1;Centro - Crocetta
NORD OVEST;10123;L219;;TO1A145008;;S.GIUSEPPE;;TORINO;SCUOLA INFANZIA NON STATALE;;;direzione@collegiosangiuseppe.it;Non Disponibile;V.S.F.da PAOLA 23;TORINO;PIEMONTE;Non Disponibile;201718;V.S.F.da PAOLA 23, TORINO, Italia;45.06354049999999;7.686222;Via S. Francesco da Paola, 23, 10123 Torino TO, Italy;POINT (7.686222 45.06354049999999);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;;TO1A09500C;;S.ANNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;maternasantanna@tiscali.it;Non Disponibile;V.CONSOLATA 20;TORINO;PIEMONTE;Non Disponibile;201718;V.CONSOLATA 20, TORINO, Italia;45.077625399999995;7.6792962;Via della Consolata, 20, 10122 Torino TO, Italy;POINT (7.6792962 45.0776254);1;Centro;1;Centro - Crocetta
NORD OVEST;10125;L219;;TO1A124007;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmprincipetommaso@comune.torino.it;Non Disponibile;V.PR.TOMMASO 25;TORINO;PIEMONTE;Non Disponibile;201718;V.PR.TOMMASO 25, TORINO, Italia;45.070623499999996;7.6816276;Via S. Tommaso, Torino TO, Italy;POINT (7.6816276 45.0706235);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;;TO1E038006;;SUORE FRANCESCANE ANGELINE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA GIUSTI 6;TORINO;PIEMONTE;www.isfa.it;201718;VIA GIUSTI 6, TORINO, Italia;45.070101799999996;7.666435499999999;Via Giuseppe Giusti, 6, 10121 Torino TO, Italy;POINT (7.666435499999999 45.0701018);1;Centro;1;Centro - Crocetta
NORD OVEST;10121;L219;;TO1A09300R;;UMBERTO I;;TORINO;SCUOLA INFANZIA NON STATALE;;;UMBERTOPRIMOTO@LIBERO.IT;Non Disponibile;C.SO MATTEOTTI 48;TORINO;PIEMONTE;Non Disponibile;201718;C.SO MATTEOTTI 48, TORINO, Italia;45.069846000000005;7.665603900000002;Corso Giacomo Matteotti, 48, 10121 Torino TO, Italy;POINT (7.665603900000002 45.06984600000001);1;Centro;1;Centro - Crocetta
NORD OVEST;10134;L219;;TO1A04200X;;MADONNA DELLE ROSE;;TORINO;SCUOLA INFANZIA NON STATALE;;;MATERNA.MADROSE@TIN.IT;Non Disponibile;C.so U.SOVIET.223;TORINO;PIEMONTE;www.madonnadellerose.it;201718;C.so U.SOVIET.223, TORINO, Italia;45.070312;7.686856499999998;Turin, Metropolitan City of Turin, Italy;POINT (7.686856499999998 45.070312);1;Centro;1;Centro - Crocetta
